"Kingdom","Phylum","Class","Order","Family","Genus","Species"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis pralinia"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis pralinia"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis pralinia"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis pralinia"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis pralinia"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis pralinia"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis pralinia"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis pralinia"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis pralinia"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis pralinia"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis pralinia"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis greenfieldi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis violacea"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis greenfieldi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis greenfieldi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis greenfieldi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis greenfieldi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis greenfieldi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis greenfieldi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis greenfieldi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis greenfieldi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis pralinia"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis pralinia"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis pralinia"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Myripristis","s_Myripristis pralinia"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Sargocentron","s_Sargocentron ittodai"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Sargocentron","s_Sargocentron ittodai"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Sargocentron","s_Sargocentron ittodai"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Sargocentron","s_Sargocentron ittodai"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Holocentriformes","F_Holocentridae","G_Sargocentron","s_Sargocentron ittodai"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Scorpaenidae","G_Sebastapistes","s_Sebastapistes tinkhami"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Scorpaenidae","G_Sebastapistes","s_Sebastapistes tinkhami"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Scorpaenidae","G_Sebastapistes","s_Sebastapistes tinkhami"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Scorpaenidae","G_Sebastapistes","s_Sebastapistes tinkhami"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Scorpaenidae","G_Sebastapistes","s_Sebastapistes cyanostigma"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Scorpaenidae","G_Sebastapistes","s_Sebastapistes cyanostigma"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes",NA,NA,NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes",NA,NA,NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes",NA,NA,NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes",NA,NA,NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes","F_Scombridae","G_Sarda","s_Sarda chiliensis"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes",NA,NA,NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes",NA,NA,NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Scombriformes",NA,NA,NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Perciformes","F_Serranidae","G_Cephalopholis","s_Cephalopholis argus"
